"level_1","level_2","level_3","level_4","level","lowest_cause","cause_name","rei_level_1","rei_level_2","rei_level","rei_name","Incidence","Pct_of_Ecode_Resulting_in_Ncode","Pct_of_Ncode_from_lowest_Ecodes"
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Amputations","Amputation of upper limbs, bilateral",2,"Amputation of upper limbs, bilateral",7347.87656265364,0.0186924418003578,2.42861204561103
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Amputations","Amputation of fingers (excluding thumb)",2,"Amputation of fingers (excluding thumb)",172652.683238222,0.439215357741468,2.92785438557698
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Amputations","Amputation of lower limb, unilateral",2,"Amputation of lower limb, unilateral",16051.5877901495,0.0408340243623179,1.42489302512053
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Amputations","Amputation of upper limb, unilateral",2,"Amputation of upper limb, unilateral",7443.06283245128,0.0189345884658895,2.31683698332174
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Amputations","Amputation of thumb",2,"Amputation of thumb",104450.88407208,0.265715142989304,3.67410752714154
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Amputations","Amputation of toe/toes",2,"Amputation of toe/toes",92838.2218672624,0.236173409325181,3.67615184448413
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Burns",NA,1,"Burns",221534.714690203,0.563567545779508,1.35579543015485
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Burns","Lower airway burns",2,"Lower airway burns",5663.79254457444,0.014408259529951,2.22747925383151
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Burns","Burns, <20% total burned surface area without lower airway burns",2,"Burns, <20% total burned surface area without lower airway burns",175270.874169347,0.445875837294299,1.20179263203497
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Burns","Burns, >=20% total burned surface area or >= 10% burned surface area if head/neck or hands/wrist involved w/o lower airway burns",2,"Burns, >=20% total burned surface area or >= 10% burned surface area if head/neck or hands/wrist involved w/o lower airway burns",40600.0479762815,0.103283448955258,2.70406546235991
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures",NA,1,"Fractures",2610578.25759469,6.64111348758763,1.46467449524191
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures","Fracture of clavicle, scapula, or humerus",2,"Fracture of clavicle, scapula, or humerus",209440.210352097,0.532800042199865,1.08238857492646
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures","Fracture of face bones",2,"Fracture of face bones",260557.78365403,0.662839279491683,2.44051686821555
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures","Fracture of foot bones except ankle",2,"Fracture of foot bones except ankle",199628.252214273,0.50783916338339,1.86848671180376
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures","Fracture of hand (wrist and other distal part of hand)",2,"Fracture of hand (wrist and other distal part of hand)",393720.815776627,1.00159595384331,2.07537751308578
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures","Fracture of hip",2,"Fracture of hip",147376.556899566,0.374914805534971,1.03467326241941
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures","Fracture of patella, tibia or fibula, or ankle",2,"Fracture of patella, tibia or fibula, or ankle",346648.748787451,0.881848178398926,1.06067074870296
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures","Fracture of pelvis",2,"Fracture of pelvis",106053.885548959,0.269793057412193,1.75540150318034
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures","Fracture of radius and/or ulna",2,"Fracture of radius and/or ulna",380477.775540501,0.967906661874016,1.24074577899403
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures","Fracture of skull",2,"Fracture of skull",158443.68048218,0.403068730237083,2.08627879914562
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures","Fracture of sternum and/or fracture of one or more ribs",2,"Fracture of sternum and/or fracture of one or more ribs",111299.521812263,0.283137559013653,2.70831319022969
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures","Fracture of vertebral column",2,"Fracture of vertebral column",116111.32656349,0.295378426085936,1.35338948389245
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Fractures","Fracture of femur, other than femoral neck",2,"Fracture of femur, other than femoral neck",180819.699963255,0.45999163011261,1.23520204467616
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Head Injuries",NA,1,"Head Injuries",357084.405860359,0.908395700097273,1.31470947935094
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Head Injuries","Minor TBI",2,"Minor TBI",233326.326216517,0.593564512972497,1.84177970100361
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Head Injuries","Moderate/Severe TBI",2,"Moderate/Severe TBI",123758.079643842,0.314831187124776,0.853964372590212
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Spinal Injuries",NA,1,"Spinal Injuries",12543.892862081,0.0319107139695461,1.37996543524467
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Spinal Injuries","Spinal cord lesion at neck level",2,"Spinal cord lesion at neck level",6489.00219051255,0.0165075304074984,1.31815700738698
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Spinal Injuries","Spinal cord lesion below neck level",2,"Spinal cord lesion below neck level",6054.89067156841,0.0154031835620476,1.45298040802907
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Minor Injuries",NA,1,"Minor Injuries",30407309.9798414,77.3538950004289,10.7913380563761
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Minor Injuries","Muscle and tendon injuries, including sprains and strains lesser dislocations",2,"Muscle and tendon injuries, including sprains and strains lesser dislocations",7212305.31596542,18.3475588104336,8.23765182710821
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Minor Injuries","Foreign body in ear",2,"Foreign body in ear",92526.9447773855,0.235381543969701,2.50810668578063
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Minor Injuries","Open wound(s)",2,"Open wound(s)",16951523.854654,43.1233935925106,16.1941097406447
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Minor Injuries","Contusion in any part of the body",2,"Contusion in any part of the body",1062831.12501549,2.70376193428949,2.89039531383894
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Minor Injuries","Superficial injury of any part of the body",2,"Superficial injury of any part of the body",5088122.73942901,12.9437991192255,10.3659661710098
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries",NA,1,"Other Injuries",5299510.10914099,13.4815525874526,2.6999204765925
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Dislocation of hip",2,"Dislocation of hip",89819.3835930015,0.228493713257188,3.02147416726038
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Dislocation of knee",2,"Dislocation of knee",101029.51307861,0.257011434152125,2.79291078187221
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Dislocation of shoulder",2,"Dislocation of shoulder",129719.251042496,0.329995955950321,2.21939218310459
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Foreign body in respiratory system",2,"Foreign body in respiratory system",95620.0708293884,0.243250222521285,1.90436734460122
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Foreign body in GI and urogenital system",2,"Foreign body in GI and urogenital system",94058.0786801157,0.239276632723751,1.22996620288444
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Drowning and nonfatal submersion",2,"Drowning and nonfatal submersion",87283.4114842862,0.222042392165265,3.98808324421494
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Asphyxiation",2,"Asphyxiation",0,0,0
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Crush injury",2,"Crush injury",16618.033947326,0.0422750205107663,1.96325290591814
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Nerve injury",2,"Nerve injury",131558.934504343,0.334675971428052,2.6215972111507
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Injury to eyes",2,"Injury to eyes",774125.078802232,1.96931560544374,1.29164449240045
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Poisoning requiring urgent care",2,"Poisoning requiring urgent care",2421689.02935904,6.1605935883483,7.33848855689545
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Severe chest Injury",2,"Severe chest Injury",152123.760095421,0.386991331140205,1.91269185758969
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Internal hemorrhage in abdomen and pelvis",2,"Internal hemorrhage in abdomen and pelvis",306503.171925993,0.779720869559979,2.36312750041099
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Effect of different environmental factors",2,"Effect of different environmental factors",112673.246167622,0.286632209793823,1.74874934685485
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Complications following therapeutic procedures",2,"Complications following therapeutic procedures",561812.108186743,1.4292074785786,1.71942854626867
"Injuries","Unintentional injuries","Animal contact","Non-venomous animal contact",4,1,"Non-venomous animal contact","Other Injuries","Multiple fractures, dislocations, crashes, wounds, pains, and strains",2,"Multiple fractures, dislocations, crashes, wounds, pains, and strains",224877.037444368,0.572070161879209,2.68536029704934
